node_id,vehicle_serial,date,time,POI,service,interval
2038,PC3940L,2017-09-5,2017-09-5T7:46:45.000Z,Kent Ridge MRT,A1,2.73
2058,PC4009U,2017-09-5,2017-09-5T7:46:48.000Z,Museum,C*,7.75
2052,PC4032B,2017-09-5,2017-09-5T7:46:58.000Z,Prince George's Park Terminal,A2,6.95
2033,PC3925G,2017-09-5,2017-09-5T7:47:08.000Z,UHall,A1,9.95
2043,PC4038K,2017-09-5,2017-09-5T7:47:10.000Z,PGPR,D2,3.28
2031,PC3785T,2017-09-5,2017-09-5T7:47:14.000Z,Opp YIH,A2,7.0
2025,PC3957P,2017-09-5,2017-09-5T7:47:20.000Z,AS7,A1,2.0
2060,PC4071M,2017-09-5,2017-09-5T7:47:24.000Z,Ventus (Opp LT13),D1,3.0
2054,PC3989Y,2017-09-5,2017-09-5T7:47:27.000Z,LT29,D2,5.6
2052,PC4032B,2017-09-5,2017-09-5T7:47:30.000Z,PGP Hse No. 14 and 15,A2,7.0
2055,PC3995D,2017-09-5,2017-09-5T7:47:30.000Z,Computer Centre,B1,34.92
2052,PC4032B,2017-09-5,2017-09-5T7:47:45.000Z,PGP Hse No. 12,A2,7.0
2033,PC3925G,2017-09-5,2017-09-5T7:47:47.000Z,Opp University Health Centre,A1,9.63
2055,PC3995D,2017-09-5,2017-09-5T7:47:57.000Z,Central Library,B1,33.0
2058,PC4009U,2017-09-5,2017-09-5T7:48:11.000Z,Opp University Health Centre,C*,6.0
2043,PC4038K,2017-09-5,2017-09-5T7:48:13.000Z,Prince George's Park Terminal,D2,3.75
2102,PC3769R,2017-09-5,2017-09-5T7:48:14.000Z,S17,D2,6.0
2025,PC3957P,2017-09-5,2017-09-5T7:48:17.000Z,COM 2 (CP13),A1,1.0
2031,PC3785T,2017-09-5,2017-09-5T7:48:18.000Z,Museum,A2,8.0
2033,PC3925G,2017-09-5,2017-09-5T7:48:23.000Z,YIH,A1,9.0
2052,PC4032B,2017-09-5,2017-09-5T7:48:26.000Z,Opp HSSML,A2,6.62
2047,PC3787M,2017-09-5,2017-09-5T7:48:27.000Z,Opp NUSS,D1,0.87
2058,PC4009U,2017-09-5,2017-09-5T7:48:28.000Z,University Health Centre,C*,4.97
2060,PC4071M,2017-09-5,2017-09-5T7:48:35.000Z,LT13,D1,2.0
2047,PC3787M,2017-09-5,2017-09-5T7:48:45.000Z,AS7,D1,0.0
2032,PC3876P,2017-09-5,2017-09-5T7:48:51.000Z,Opp HSSML,B2,22.8
2054,PC3989Y,2017-09-5,2017-09-5T7:49:05.000Z,Kent Ridge MRT,D2,0.0
2058,PC4009U,2017-09-5,2017-09-5T7:49:10.000Z,UHall,C*,4.0
2052,PC4032B,2017-09-5,2017-09-5T7:49:26.000Z,COM 2 (CP13),A2,1.6
2058,PC4009U,2017-09-5,2017-09-5T7:49:26.000Z,Opp UHall,C*,3.0
2047,PC3787M,2017-09-5,2017-09-5T7:49:28.000Z,Computer Centre,D1,1.0
2047,PC3787M,2017-09-5,2017-09-5T7:49:32.000Z,COM 2 (CP13),D1,0.0
2055,PC3995D,2017-09-5,2017-09-5T7:49:36.000Z,LT13,B1,41.0
2043,PC4038K,2017-09-5,2017-09-5T7:49:40.000Z,Car Park 11 (BIZ),D2,5.0
2054,PC3989Y,2017-09-5,2017-09-5T7:49:47.000Z,Opp Kent Ridge MRT,D2,4.87
2025,PC3957P,2017-09-5,2017-09-5T7:49:51.000Z,AS7,A1,2.0
2052,PC4032B,2017-09-5,2017-09-5T7:49:53.000Z,Opp NUSS,A2,0.4
2033,PC3925G,2017-09-5,2017-09-5T7:49:56.000Z,Central Library,A1,9.45
2031,PC3785T,2017-09-5,2017-09-5T7:49:57.000Z,University Health Centre,A2,8.93
2028,PA9442D,2017-09-5,2017-09-5T7:49:58.000Z,Kent Ridge Bus Terminal,C*,8.0
2058,PC4009U,2017-09-5,2017-09-5T7:50:11.000Z,LT29,C*,1.0
2060,PC4071M,2017-09-5,2017-09-5T7:50:19.000Z,Opp NUSS,D1,1.0
2055,PC3995D,2017-09-5,2017-09-5T7:50:25.000Z,AS7,B1,41.27
2025,PC3957P,2017-09-5,2017-09-5T7:50:26.000Z,COM 2 (CP13),A1,2.95
2102,PC3769R,2017-09-5,2017-09-5T7:50:26.000Z,Opp UHall,D2,5.97
2032,PC3876P,2017-09-5,2017-09-5T7:50:27.000Z,Opp NUSS,B2,22.95
2042,PC3738E,2017-09-5,2017-09-5T7:50:38.000Z,PGPR,A2,7.0
2060,PC4071M,2017-09-5,2017-09-5T7:50:44.000Z,Computer Centre,D1,3.38
2047,PC3787M,2017-09-5,2017-09-5T7:50:49.000Z,AS7,D1,0.87
2060,PC4071M,2017-09-5,2017-09-5T7:50:49.000Z,COM 2 (CP13),D1,0.78
2031,PC3785T,2017-09-5,2017-09-5T7:50:50.000Z,Opp UHall,A2,8.98
2052,PC4032B,2017-09-5,2017-09-5T7:51:04.000Z,Opp NUSS,A2,0.87
2025,PC3957P,2017-09-5,2017-09-5T7:51:06.000Z,BIZ2,A1,5.0
2058,PC4009U,2017-09-5,2017-09-5T7:51:12.000Z,S17,C*,7.0
2102,PC3769R,2017-09-5,2017-09-5T7:51:12.000Z,UHall,D2,6.0
2033,PC3925G,2017-09-5,2017-09-5T7:51:23.000Z,LT13,A1,8.95
2052,PC4032B,2017-09-5,2017-09-5T7:51:25.000Z,Computer Centre,A2,4.75
2102,PC3769R,2017-09-5,2017-09-5T7:51:26.000Z,University Health Centre,D2,6.0
2052,PC4032B,2017-09-5,2017-09-5T7:51:28.000Z,COM 2 (CP13),A2,4.87
2047,PC3787M,2017-09-5,2017-09-5T7:51:32.000Z,LT13,D1,4.22
2032,PC3876P,2017-09-5,2017-09-5T7:51:36.000Z,Ventus (Opp LT13),B2,22.0
2102,PC3769R,2017-09-5,2017-09-5T7:51:48.000Z,Opp University Health Centre,D2,4.45
2060,PC4071M,2017-09-5,2017-09-5T7:51:50.000Z,Opp NUSS,D1,0.0
2047,PC3787M,2017-09-5,2017-09-5T7:51:53.000Z,Ventus (Opp LT13),D1,2.0
2055,PC3995D,2017-09-5,2017-09-5T7:52:05.000Z,BIZ2,B1,42.0
2052,PC4032B,2017-09-5,2017-09-5T7:52:16.000Z,Opp NUSS,A2,4.82
2058,PC4009U,2017-09-5,2017-09-5T7:52:16.000Z,LT29,C*,5.0
2025,PC3957P,2017-09-5,2017-09-5T7:52:17.000Z,PGP Hse No. 7,A1,5.0
2038,PC3940L,2017-09-5,2017-09-5T7:52:17.000Z,Kent Ridge MRT,A1,0.0
2050,PA33K,2017-09-5,2017-09-5T7:52:23.000Z,Opp HSSML,D1,4.8
2033,PC3925G,2017-09-5,2017-09-5T7:52:28.000Z,AS7,A1,2.0
2025,PC3957P,2017-09-5,2017-09-5T7:52:33.000Z,Prince George's Park Terminal,A1,3.0
2050,PA33K,2017-09-5,2017-09-5T7:52:36.000Z,COM 2 (CP13),D1,0.93
2032,PC3876P,2017-09-5,2017-09-5T7:52:37.000Z,Computer Centre,B2,22.0
2031,PC3785T,2017-09-5,2017-09-5T7:52:38.000Z,S17,A2,9.0
2060,PC4071M,2017-09-5,2017-09-5T7:52:42.000Z,Opp NUSS,D1,0.0
2054,PC3989Y,2017-09-5,2017-09-5T7:53:03.000Z,PGPR,D2,4.9
2102,PC3769R,2017-09-5,2017-09-5T7:53:08.000Z,Museum,D2,2.73
2032,PC3876P,2017-09-5,2017-09-5T7:53:12.000Z,Opp YIH,B2,3.0
2058,PC4009U,2017-09-5,2017-09-5T7:53:19.000Z,Opp UHall,C*,3.9
2031,PC3785T,2017-09-5,2017-09-5T7:53:33.000Z,Opp Kent Ridge MRT,A2,6.0
2050,PA33K,2017-09-5,2017-09-5T7:53:33.000Z,AS7,D1,1.63
2060,PC4071M,2017-09-5,2017-09-5T7:53:43.000Z,BIZ2,D1,14.65
2033,PC3925G,2017-09-5,2017-09-5T7:53:44.000Z,COM 2 (CP13),A1,1.0
2063,PC4068Z,2017-09-5,2017-09-5T7:53:45.000Z,Kent Ridge MRT,D2,0.0
2050,PA33K,2017-09-5,2017-09-5T7:53:48.000Z,Opp NUSS,D1,0.0
2058,PC4009U,2017-09-5,2017-09-5T7:53:53.000Z,UHall,C*,3.0
2052,PC4032B,2017-09-5,2017-09-5T7:53:59.000Z,Ventus (Opp LT13),A2,5.72
2047,PC3787M,2017-09-5,2017-09-5T7:54:06.000Z,Central Library,D1,3.0
2058,PC4009U,2017-09-5,2017-09-5T7:54:07.000Z,University Health Centre,C*,4.88
2032,PC3876P,2017-09-5,2017-09-5T7:54:10.000Z,University Town,B2,0.0
2054,PC3989Y,2017-09-5,2017-09-5T7:54:10.000Z,Prince George's Park Terminal,D2,3.0
2050,PA33K,2017-09-5,2017-09-5T7:54:11.000Z,Computer Centre,D1,3.0
2050,PA33K,2017-09-5,2017-09-5T7:54:15.000Z,COM 2 (CP13),D1,4.08
2129,PC3867R,2017-09-5,2017-09-5T7:54:26.000Z,Prince George's Park Terminal,A2,5.65
2058,PC4009U,2017-09-5,2017-09-5T7:54:28.000Z,Opp University Health Centre,C*,1.6
2102,PC3769R,2017-09-5,2017-09-5T7:54:42.000Z,University Town,D2,0.13
2028,PA9442D,2017-09-5,2017-09-5T7:54:46.000Z,Raffles Hall,C*,7.98
2024,PC3947T,2017-09-5,2017-09-5T7:54:48.000Z,Kent Ridge MRT,A1,3.0
2038,PC3940L,2017-09-5,2017-09-5T7:54:55.000Z,LT29,A1,0.0
2129,PC3867R,2017-09-5,2017-09-5T7:54:55.000Z,PGP Hse No. 14 and 15,A2,5.9
2050,PA33K,2017-09-5,2017-09-5T7:54:56.000Z,Opp NUSS,D1,4.0
2102,PC3769R,2017-09-5,2017-09-5T7:55:00.000Z,University Town,D2,0.0
2047,PC3787M,2017-09-5,2017-09-5T7:55:01.000Z,Museum,D1,0.0
2047,PC3787M,2017-09-5,2017-09-5T7:55:02.000Z,Opp YIH,D1,2.0
2063,PC4068Z,2017-09-5,2017-09-5T7:55:07.000Z,S17,D2,4.45
2028,PA9442D,2017-09-5,2017-09-5T7:55:12.000Z,Museum,C*,7.9
2033,PC3925G,2017-09-5,2017-09-5T7:55:12.000Z,AS7,A1,6.95
2129,PC3867R,2017-09-5,2017-09-5T7:55:13.000Z,PGP Hse No. 12,A2,5.73
2047,PC3787M,2017-09-5,2017-09-5T7:55:20.000Z,YIH,D1,1.0
2050,PA33K,2017-09-5,2017-09-5T7:55:25.000Z,AS7,D1,3.0
2047,PC3787M,2017-09-5,2017-09-5T7:55:43.000Z,Museum,D1,1.0
2033,PC3925G,2017-09-5,2017-09-5T7:55:45.000Z,COM 2 (CP13),A1,7.0
2054,PC3989Y,2017-09-5,2017-09-5T7:55:45.000Z,Car Park 11 (BIZ),D2,12.98
2032,PC3876P,2017-09-5,2017-09-5T7:55:51.000Z,University Town,B2,0.0
2079,PC3849T,2017-09-5,2017-09-5T7:55:55.000Z,Kent Ridge MRT,D2,0.57
2063,PC4068Z,2017-09-5,2017-09-5T7:56:00.000Z,LT29,D2,3.0
2129,PC3867R,2017-09-5,2017-09-5T7:56:02.000Z,Opp HSSML,A2,5.0
2050,PA33K,2017-09-5,2017-09-5T7:56:05.000Z,LT13,D1,5.0
2052,PC4032B,2017-09-5,2017-09-5T7:56:12.000Z,Computer Centre,A2,2.28
2028,PA9442D,2017-09-5,2017-09-5T7:56:22.000Z,Opp University Health Centre,C*,6.0
2038,PC3940L,2017-09-5,2017-09-5T7:56:27.000Z,Prince George's Park Terminal,A1,3.78
2024,PC3947T,2017-09-5,2017-09-5T7:56:29.000Z,LT29,A1,4.52
2050,PA33K,2017-09-5,2017-09-5T7:56:31.000Z,Ventus (Opp LT13),D1,3.3
2047,PC3787M,2017-09-5,2017-09-5T7:56:42.000Z,YIH,D1,2.3
2032,PC3876P,2017-09-5,2017-09-5T7:56:43.000Z,University Town,B2,20.92
2033,PC3925G,2017-09-5,2017-09-5T7:56:45.000Z,BIZ2,A1,11.0
2047,PC3787M,2017-09-5,2017-09-5T7:56:47.000Z,University Town,D1,1.95
2052,PC4032B,2017-09-5,2017-09-5T7:56:54.000Z,Opp YIH,A2,5.58
2102,PC3769R,2017-09-5,2017-09-5T7:57:02.000Z,Opp University Health Centre,D2,1.0
2129,PC3867R,2017-09-5,2017-09-5T7:57:07.000Z,COM 2 (CP13),A2,1.67
2063,PC4068Z,2017-09-5,2017-09-5T7:57:09.000Z,Opp UHall,D2,2.0
2102,PC3769R,2017-09-5,2017-09-5T7:57:11.000Z,University Town,D2,0.0
2032,PC3876P,2017-09-5,2017-09-5T7:57:14.000Z,Opp YIH,B2,19.0
2038,PC3940L,2017-09-5,2017-09-5T7:57:18.000Z,UHall,A1,1.0
2028,PA9442D,2017-09-5,2017-09-5T7:57:29.000Z,UHall,C*,4.4
2032,PC3876P,2017-09-5,2017-09-5T7:57:34.000Z,Raffles Hall,B2,22.85
2129,PC3867R,2017-09-5,2017-09-5T7:57:34.000Z,Opp NUSS,A2,1.0
2052,PC4032B,2017-09-5,2017-09-5T7:57:43.000Z,Museum,A2,6.7
2102,PC3769R,2017-09-5,2017-09-5T7:57:43.000Z,Museum,D2,1.78
2028,PA9442D,2017-09-5,2017-09-5T7:57:46.000Z,Opp UHall,C*,3.0
2033,PC3925G,2017-09-5,2017-09-5T7:57:46.000Z,PGP Hse No. 7,A1,11.63
2063,PC4068Z,2017-09-5,2017-09-5T7:57:47.000Z,UHall,D2,1.62
2102,PC3769R,2017-09-5,2017-09-5T7:57:50.000Z,University Town,D2,2.78
2050,PA33K,2017-09-5,2017-09-5T7:57:57.000Z,Central Library,D1,2.0
2063,PC4068Z,2017-09-5,2017-09-5T7:57:59.000Z,University Health Centre,D2,0.0
2038,PC3940L,2017-09-5,2017-09-5T7:58:00.000Z,Opp University Health Centre,A1,0.48
2032,PC3876P,2017-09-5,2017-09-5T7:58:15.000Z,EA,B2,21.0
2050,PA33K,2017-09-5,2017-09-5T7:58:15.000Z,Computer Centre,D1,1.2
2031,PC3785T,2017-09-5,2017-09-5T7:58:28.000Z,PGPR,A2,7.0
2027,PC3972U,2017-09-5,2017-09-5T7:58:30.000Z,Opp HSSML,D1,5.32
2028,PA9442D,2017-09-5,2017-09-5T7:58:30.000Z,LT29,C*,1.0
2063,PC4068Z,2017-09-5,2017-09-5T7:58:32.000Z,Opp University Health Centre,D2,3.0
2079,PC3849T,2017-09-5,2017-09-5T7:58:36.000Z,Opp Kent Ridge MRT,D2,3.0
2024,PC3947T,2017-09-5,2017-09-5T7:58:37.000Z,UHall,A1,5.52
2038,PC3940L,2017-09-5,2017-09-5T7:58:41.000Z,YIH,A1,0.0
2047,PC3787M,2017-09-5,2017-09-5T7:58:46.000Z,Museum,D1,0.92
2062,PC3931M,2017-09-5,2017-09-5T7:58:49.000Z,Kent Ridge MRT,A1,0.82
2102,PC3769R,2017-09-5,2017-09-5T7:58:56.000Z,University Health Centre,D2,4.0
2050,PA33K,2017-09-5,2017-09-5T7:58:59.000Z,Opp YIH,D1,0.0
2027,PC3972U,2017-09-5,2017-09-5T7:59:00.000Z,COM 2 (CP13),D1,0.97
2047,PC3787M,2017-09-5,2017-09-5T7:59:04.000Z,YIH,D1,0.98
2024,PC3947T,2017-09-5,2017-09-5T7:59:09.000Z,Opp University Health Centre,A1,5.47
2079,PC3849T,2017-09-5,2017-09-5T7:59:09.000Z,Kent Ridge MRT,D2,0.9
2129,PC3867R,2017-09-5,2017-09-5T7:59:10.000Z,Computer Centre,A2,4.0
2129,PC3867R,2017-09-5,2017-09-5T7:59:13.000Z,COM 2 (CP13),A2,2.0
2027,PC3972U,2017-09-5,2017-09-5T7:59:28.000Z,Opp NUSS,D1,0.7
2052,PC4032B,2017-09-5,2017-09-5T7:59:31.000Z,University Health Centre,A2,8.0
2102,PC3769R,2017-09-5,2017-09-5T7:59:35.000Z,UHall,D2,3.58
2063,PC4068Z,2017-09-5,2017-09-5T7:59:36.000Z,Museum,D2,0.0
2028,PA9442D,2017-09-5,2017-09-5T7:59:38.000Z,S17,C*,18.67
2024,PC3947T,2017-09-5,2017-09-5T7:59:41.000Z,YIH,A1,5.0
2050,PA33K,2017-09-5,2017-09-5T7:59:41.000Z,Opp YIH,D1,0.0
2027,PC3972U,2017-09-5,2017-09-5T7:59:43.000Z,AS7,D1,1.57
2050,PA33K,2017-09-5,2017-09-5T7:59:47.000Z,Museum,D1,0.17
2102,PC3769R,2017-09-5,2017-09-5T7:59:51.000Z,Opp UHall,D2,2.0
2063,PC4068Z,2017-09-5,2017-09-5T7:59:56.000Z,Museum,D2,0.0
2038,PC3940L,2017-09-5,2017-09-5T8:00:08.000Z,Central Library,A1,5.65
2050,PA33K,2017-09-5,2017-09-5T8:00:09.000Z,Museum,D1,0.38
2047,PC3787M,2017-09-5,2017-09-5T8:00:10.000Z,Computer Centre,D1,3.0
2062,PC3931M,2017-09-5,2017-09-5T8:00:11.000Z,Kent Ridge MRT,A1,2.0
2129,PC3867R,2017-09-5,2017-09-5T8:00:13.000Z,Opp NUSS,A2,2.65
2052,PC4032B,2017-09-5,2017-09-5T8:00:21.000Z,Opp UHall,A2,7.98
2043,PC4038K,2017-09-5,2017-09-5T8:00:24.000Z,Prince George's Park Terminal,D2,5.22
2027,PC3972U,2017-09-5,2017-09-5T8:00:25.000Z,COM 2 (CP13),D1,3.0
2079,PC3849T,2017-09-5,2017-09-5T8:00:26.000Z,S17,D2,2.0
2102,PC3769R,2017-09-5,2017-09-5T8:00:27.000Z,LT29,D2,2.87
2042,PC3738E,2017-09-5,2017-09-5T8:00:33.000Z,Prince George's Park Terminal,A2,6.0
2047,PC3787M,2017-09-5,2017-09-5T8:00:38.000Z,Central Library,D1,2.0
2032,PC3876P,2017-09-5,2017-09-5T8:00:45.000Z,Kent Ridge Bus Terminal,B2,20.0
2063,PC4068Z,2017-09-5,2017-09-5T8:00:46.000Z,University Town,D2,0.13
2043,PC4038K,2017-09-5,2017-09-5T8:00:48.000Z,PGPR,D2,5.0
2050,PA33K,2017-09-5,2017-09-5T8:00:50.000Z,Opp YIH,D1,3.53
2028,PA9442D,2017-09-5,2017-09-5T8:00:51.000Z,LT29,C*,16.92
2050,PA33K,2017-09-5,2017-09-5T8:00:54.000Z,YIH,D1,2.92
2063,PC4068Z,2017-09-5,2017-09-5T8:00:58.000Z,Museum,D2,2.0
2050,PA33K,2017-09-5,2017-09-5T8:01:00.000Z,University Town,D1,0.0
2042,PC3738E,2017-09-5,2017-09-5T8:01:01.000Z,PGP Hse No. 14 and 15,A2,6.0
2027,PC3972U,2017-09-5,2017-09-5T8:01:02.000Z,Opp NUSS,D1,2.0
2063,PC4068Z,2017-09-5,2017-09-5T8:01:05.000Z,University Town,D2,0.0
2023,PC3983M,2017-09-5,2017-09-5T8:01:08.000Z,Botanic Gardens MRT,BTC2,37.55
2050,PA33K,2017-09-5,2017-09-5T8:01:12.000Z,Museum,D1,1.65
2047,PC3787M,2017-09-5,2017-09-5T8:01:14.000Z,Ventus (Opp LT13),D1,0.73
2050,PA33K,2017-09-5,2017-09-5T8:01:18.000Z,University Town,D1,0.0
2042,PC3738E,2017-09-5,2017-09-5T8:01:19.000Z,PGP Hse No. 12,A2,6.5
2043,PC4038K,2017-09-5,2017-09-5T8:01:19.000Z,Kent Ridge MRT,D2,1.0
2038,PC3940L,2017-09-5,2017-09-5T8:01:24.000Z,LT13,A1,5.68
2027,PC3972U,2017-09-5,2017-09-5T8:01:31.000Z,AS7,D1,0.0
2129,PC3867R,2017-09-5,2017-09-5T8:01:38.000Z,Ventus (Opp LT13),A2,3.95
2047,PC3787M,2017-09-5,2017-09-5T8:01:44.000Z,LT13,D1,3.0
2028,PA9442D,2017-09-5,2017-09-5T8:01:50.000Z,Opp UHall,C*,15.9
2052,PC4032B,2017-09-5,2017-09-5T8:02:06.000Z,S17,A2,7.53
2042,PC3738E,2017-09-5,2017-09-5T8:02:08.000Z,Opp HSSML,A2,6.0
2028,PA9442D,2017-09-5,2017-09-5T8:02:09.000Z,UHall,C*,15.0
2028,PA9442D,2017-09-5,2017-09-5T8:02:21.000Z,University Health Centre,C*,14.48
2062,PC3931M,2017-09-5,2017-09-5T8:02:23.000Z,LT29,A1,5.82
2038,PC3940L,2017-09-5,2017-09-5T8:02:26.000Z,AS7,A1,1.78
2079,PC3849T,2017-09-5,2017-09-5T8:02:26.000Z,Opp UHall,D2,2.0
2027,PC3972U,2017-09-5,2017-09-5T8:02:27.000Z,Ventus (Opp LT13),D1,1.78
2043,PC4038K,2017-09-5,2017-09-5T8:02:27.000Z,Opp Kent Ridge MRT,D2,2.57
2074,PC3880B,2017-09-5,2017-09-5T8:02:29.000Z,Prince George's Park Terminal,A1,1.93
2077,PC4051X,2017-09-5,2017-09-5T8:02:33.000Z,Kent Ridge Bus Terminal,BTC1,20.42
2028,PA9442D,2017-09-5,2017-09-5T8:02:42.000Z,Opp University Health Centre,C*,13.0
2063,PC4068Z,2017-09-5,2017-09-5T8:02:43.000Z,Opp University Health Centre,D2,1.18
2063,PC4068Z,2017-09-5,2017-09-5T8:02:50.000Z,University Town,D2,0.0
2042,PC3738E,2017-09-5,2017-09-5T8:02:51.000Z,COM 2 (CP13),A2,1.0
2047,PC3787M,2017-09-5,2017-09-5T8:02:53.000Z,AS7,D1,1.87
2050,PA33K,2017-09-5,2017-09-5T8:02:58.000Z,University Town,D1,0.0
2052,PC4032B,2017-09-5,2017-09-5T8:03:20.000Z,Opp Kent Ridge MRT,A2,5.72
2042,PC3738E,2017-09-5,2017-09-5T8:03:21.000Z,Opp NUSS,A2,0.57
2079,PC3849T,2017-09-5,2017-09-5T8:03:25.000Z,UHall,D2,1.83
2063,PC4068Z,2017-09-5,2017-09-5T8:03:29.000Z,Museum,D2,1.67
2063,PC4068Z,2017-09-5,2017-09-5T8:03:34.000Z,University Town,D2,2.62
2047,PC3787M,2017-09-5,2017-09-5T8:03:37.000Z,Opp NUSS,D1,0.0
2079,PC3849T,2017-09-5,2017-09-5T8:03:39.000Z,University Health Centre,D2,0.83
2027,PC3972U,2017-09-5,2017-09-5T8:03:41.000Z,Central Library,D1,3.0
2077,PC4051X,2017-09-5,2017-09-5T8:03:41.000Z,Kent Vale,BTC1,20.0
2050,PA33K,2017-09-5,2017-09-5T8:03:42.000Z,University Town,D1,2.73
2028,PA9442D,2017-09-5,2017-09-5T8:03:43.000Z,Museum,C*,11.72
2129,PC3867R,2017-09-5,2017-09-5T8:03:43.000Z,Computer Centre,A2,0.0
2038,PC3940L,2017-09-5,2017-09-5T8:03:51.000Z,COM 2 (CP13),A1,1.0
2050,PA33K,2017-09-5,2017-09-5T8:03:54.000Z,YIH,D1,1.0
2074,PC3880B,2017-09-5,2017-09-5T8:03:55.000Z,Kent Ridge MRT,A1,1.0
2028,PA9442D,2017-09-5,2017-09-5T8:03:57.000Z,Raffles Hall,C*,10.8
2027,PC3972U,2017-09-5,2017-09-5T8:03:58.000Z,Computer Centre,D1,0.97
2079,PC3849T,2017-09-5,2017-09-5T8:04:00.000Z,Opp University Health Centre,D2,2.9
2047,PC3787M,2017-09-5,2017-09-5T8:04:07.000Z,COM 2 (CP13),D1,1.0
2129,PC3867R,2017-09-5,2017-09-5T8:04:17.000Z,Opp YIH,A2,0.4
2060,PC4071M,2017-09-5,2017-09-5T8:04:18.000Z,Opp HSSML,D1,3.87
2062,PC3931M,2017-09-5,2017-09-5T8:04:18.000Z,UHall,A1,5.88
2042,PC3738E,2017-09-5,2017-09-5T8:04:19.000Z,Opp NUSS,A2,0.87
2027,PC3972U,2017-09-5,2017-09-5T8:04:25.000Z,Opp YIH,D1,0.37
2028,PA9442D,2017-09-5,2017-09-5T8:04:29.000Z,EA,C*,4.75
2075,PA2A,2017-09-5,2017-09-5T8:04:30.000Z,Prince George's Park Terminal,A1E,12.52
2043,PC4038K,2017-09-5,2017-09-5T8:04:34.000Z,S17,D2,3.0
2063,PC4068Z,2017-09-5,2017-09-5T8:04:49.000Z,University Health Centre,D2,2.0
2042,PC3738E,2017-09-5,2017-09-5T8:04:52.000Z,Computer Centre,A2,4.8
2042,PC3738E,2017-09-5,2017-09-5T8:04:57.000Z,COM 2 (CP13),A2,4.0
2060,PC4071M,2017-09-5,2017-09-5T8:04:59.000Z,Opp NUSS,D1,0.0
2050,PA33K,2017-09-5,2017-09-5T8:05:06.000Z,Opp YIH,D1,1.0
2062,PC3931M,2017-09-5,2017-09-5T8:05:08.000Z,Opp University Health Centre,A1,5.53
2079,PC3849T,2017-09-5,2017-09-5T8:05:13.000Z,Museum,D2,0.0
2129,PC3867R,2017-09-5,2017-09-5T8:05:15.000Z,Opp YIH,A2,1.67
2043,PC4038K,2017-09-5,2017-09-5T8:05:17.000Z,LT29,D2,4.0
2025,PC3957P,2017-09-5,2017-09-5T8:05:20.000Z,Prince George's Park Terminal,A1,3.8
2027,PC3972U,2017-09-5,2017-09-5T8:05:20.000Z,Museum,D1,0.0
2129,PC3867R,2017-09-5,2017-09-5T8:05:21.000Z,Museum,A2,0.0
2050,PA33K,2017-09-5,2017-09-5T8:05:22.000Z,Computer Centre,D1,2.0
2038,PC3940L,2017-09-5,2017-09-5T8:05:27.000Z,AS7,A1,2.53
2060,PC4071M,2017-09-5,2017-09-5T8:05:28.000Z,AS7,D1,1.0
2063,PC4068Z,2017-09-5,2017-09-5T8:05:28.000Z,UHall,D2,3.0
2079,PC3849T,2017-09-5,2017-09-5T8:05:37.000Z,Museum,D2,0.0
2042,PC3738E,2017-09-5,2017-09-5T8:05:43.000Z,Opp NUSS,A2,4.0
2062,PC3931M,2017-09-5,2017-09-5T8:05:43.000Z,YIH,A1,5.0
2063,PC4068Z,2017-09-5,2017-09-5T8:05:44.000Z,Opp UHall,D2,4.0
2027,PC3972U,2017-09-5,2017-09-5T8:05:49.000Z,Museum,D1,0.0
2060,PC4071M,2017-09-5,2017-09-5T8:05:49.000Z,Opp NUSS,D1,0.0
2129,PC3867R,2017-09-5,2017-09-5T8:05:52.000Z,Museum,A2,4.08
2102,PC3769R,2017-09-5,2017-09-5T8:05:58.000Z,Kent Ridge MRT,D2,0.45
2054,PC3989Y,2017-09-5,2017-09-5T8:06:00.000Z,Prince George's Park Terminal,D2,1.0
2060,PC4071M,2017-09-5,2017-09-5T8:06:21.000Z,COM 2 (CP13),D1,0.0
2025,PC3957P,2017-09-5,2017-09-5T8:06:23.000Z,Kent Ridge MRT,A1,0.43
2079,PC3849T,2017-09-5,2017-09-5T8:06:23.000Z,University Town,D2,0.0
2054,PC3989Y,2017-09-5,2017-09-5T8:06:24.000Z,PGPR,D2,5.98
2027,PC3972U,2017-09-5,2017-09-5T8:06:27.000Z,Opp YIH,D1,2.83
2028,PA9442D,2017-09-5,2017-09-5T8:06:28.000Z,Kent Ridge Bus Terminal,C*,8.72
2027,PC3972U,2017-09-5,2017-09-5T8:06:31.000Z,YIH,D1,2.62
2047,PC3787M,2017-09-5,2017-09-5T8:06:33.000Z,Opp NUSS,D1,0.42
2079,PC3849T,2017-09-5,2017-09-5T8:06:34.000Z,Museum,D2,2.0
2027,PC3972U,2017-09-5,2017-09-5T8:06:37.000Z,University Town,D1,0.0
2038,PC3940L,2017-09-5,2017-09-5T8:06:39.000Z,COM 2 (CP13),A1,2.0
2052,PC4032B,2017-09-5,2017-09-5T8:06:42.000Z,PGPR,A2,8.0
2027,PC3972U,2017-09-5,2017-09-5T8:06:48.000Z,Museum,D1,1.97
2027,PC3972U,2017-09-5,2017-09-5T8:06:59.000Z,University Town,D1,0.0
2129,PC3867R,2017-09-5,2017-09-5T8:07:00.000Z,Opp YIH,A2,3.0
2062,PC3931M,2017-09-5,2017-09-5T8:07:02.000Z,Central Library,A1,5.27
